1 0.477784 0.2095324 0.6410386 0.2008052
2 0.5695103 0.2100689 0.64238 0.192088
3 0.5491101 0.213762 0.6310151 0.1988928
4 0.7342803 0.2140627 0.465563 0.2200468
5 0.6105018 0.2212077 0.5811743 0.2073167
6 0.3975945 0.1958844 0.6692004 0.1974698
7 0.5826066 0.1886417 0.6362247 0.206564
8 0.05050795 0.1988927 0.3923752 0.2333022
9 0.661283 0.1781838 0.655462 0.2329184
10 0.5520348 0.2120589 0.7247709 0.1619426
11 0.8353738 0.1950293 0.2000908 0.1944474
12 0.6412567 0.2126824 0.421403 0.1874906
13 0.5121135 0.2184697 0.4789592 0.1977784
14 0.4531167 0.2038515 0.93814 0.2042961
15 0.687489 0.2271882 0.6779328 0.2021024
16 0.2793638 0.1964156 0.6146798 0.2187361
17 0.4601706 0.173596 0.2735005 0.2217455
18 0.08454416 0.2169336 0.204899 0.1792705
19 0.4884715 0.1800038 0.3050101 0.1990522
20 0.5369003 0.2455765 0.3569407 0.2043958
21 0.5024203 0.1644766 0.382683 0.2181924
22 0.7383664 0.2181029 1.032546 0.2028157
23 0.3497892 0.1985525 0.6088348 0.1983173
24 0.2720016 0.1976038 0.3215758 0.1936884
25 0.421504 0.2308735 0.6937448 0.1745545
26 1.015241 0.192164 0.4662467 0.1892171
27 0.4862288 0.2126624 0.3309802 0.2166189
28 0.3660023 0.2150118 0.5791268 0.2024498
29 0.684975 0.206172 0.3900906 0.2062489
30 0.4667177 0.2096364 0.3536161 0.2140036
31 0.2525378 0.2267702 0.4898032 0.2291048
32 0.6831686 0.2117478 0.3042998 0.1970044
33 0.5992658 0.1729186 0.6513141 0.1974675
34 0.5802696 0.211411 0.4865194 0.1944662
35 0.3913313 0.1984481 0.7809626 0.1983782
36 0.232274 0.1781618 0.4834186 0.1970022
37 0.4204412 0.2016371 0.6956395 0.2187894
38 0.8749115 0.2061873 0.5055521 0.2137777
39 0.5142989 0.1965548 0.4884529 0.2403315
40 0.7027168 0.1943196 0.4216399 0.2199242
41 0.5712115 0.2122159 0.5527292 0.1993536
42 0.8120145 0.2239945 0.7433701 0.2062912
43 0.1768594 0.2154711 0.5170564 0.205901
44 0.5400215 0.2005661 0.4382875 0.2401307
45 0.7094722 0.2239764 0.5607219 0.1913528
46 0.4518492 0.2197844 0.4863672 0.1904566
47 0.5425622 0.1878416 0.8691976 0.2145497
48 0.4080084 0.1938897 0.8844073 0.1998229
49 0.4370045 0.2031704 0.3497332 0.1931206
50 0.5183632 0.2201173 0.5866224 0.1992222
51 0.6926149 0.1900758 0.5645743 0.2042604
52 0.6362733 0.1932671 0.5358725 0.2162457
53 0.4312274 0.2038264 0.4193933 0.2144752
54 0.4588779 0.2068157 0.261932 0.2113755
55 0.627358 0.2103824 0.3023263 0.2037568
56 0.08130928 0.2061702 0.5766536 0.1716927
57 0.3064052 0.208875 0.7584085 0.2217141
58 0.4907839 0.2061352 0.4906058 0.2041333
59 1.114345 0.2026465 0.5550133 0.2091798
60 0.2551731 0.195702 0.1260865 0.1923583
61 0.8137479 0.2281894 0.1340645 0.2083504
62 0.1834915 0.2015104 0.9104728 0.1997579
63 0.5398508 0.2068616 0.6735025 0.1949315
64 0.7068144 0.2107378 0.5338235 0.1928195
65 0.4963979 0.2278127 0.4263776 0.2022325
66 0.623584 0.2104633 0.2204495 0.2088049
67 0.7758606 0.188487 0.2374048 0.1974327
68 0.2913552 0.2129513 0.5095465 0.221097
69 0.5406516 0.1955623 0.1936919 0.1958968
70 0.4168266 0.2124902 0.286199 0.2066209
71 0.1873639 0.2027131 0.4994979 0.2027878
72 0.4411889 0.2212576 0.719113 0.1928315
73 0.40854 0.1857254 0.5296565 0.220584
74 0.7050882 0.2001703 0.6770837 0.203079
75 0.6204078 0.2193542 0.5841482 0.2178801
76 0.8288657 0.2108906 0.1683275 0.196294
77 0.3391872 0.2088042 0.4598364 0.1943275
78 0.6351346 0.2025224 0.6946813 0.2061264
79 0.4626264 0.1767454 0.5400037 0.2092337
80 0.6055326 0.213008 0.625718 0.2188697
81 0.6434822 0.2152265 0.7301423 0.2113736
82 0.4148129 0.202903 0.142448 0.1798272
83 0.4192486 0.1892794 0.7415102 0.2009951
84 0.3468924 0.2042674 0.5486599 0.2296376
85 0.5493957 0.2290433 0.3164041 0.2061202
86 0.3376682 0.2189201 0.3918587 0.2019313
87 0.9349172 0.205646 0.4173327 0.190207
88 0.6647301 0.2193572 0.534025 0.2068733
89 0.4598133 0.2087274 0.273555 0.1903486
90 0.170207 0.2020755 0.8313196 0.1740245
91 0.8650611 0.1995915 0.5638749 0.1977152
92 0.819281 0.2108214 0.3588348 0.2113491
93 0.09908451 0.1897376 0.5855304 0.2104197
94 0.7520138 0.223637 0.4661144 0.202599
95 0.8255733 0.2191612 0.4167741 0.2302955
96 0.6927728 0.2056195 0.4059885 0.2001334
97 0.729301 0.1948319 0.500855 0.2212426
98 0.4923325 0.2012204 0.5296588 0.1876461
99 0.3660276 0.2132914 0.55284 0.1945915
100 0.3609272 0.2184338 0.3923433 0.2096615
101 0.754247 0.1907316 0.8945673 0.2104961
102 0.5636486 0.2022555 0.3746232 0.2389042
103 0.4079322 0.2110707 0.4862235 0.2187863
104 0.6160211 0.1774258 0.2238338 0.1894266
105 0.688018 0.1800023 0.6320664 0.2106889
106 0.1664895 0.2245692 0.7036609 0.2088909
107 0.6829531 0.2450729 0.2866027 0.1942858
108 0.4703018 0.1661963 0.2891676 0.1833492
109 0.3245956 0.1907951 0.1211572 0.2165537
110 0.2429204 0.2030044 0.9797781 0.2093806
111 0.3640921 0.200189 0.3436302 0.1997437
112 0.7222664 0.2178893 0.3165908 0.1986136
113 0.6830332 0.2220299 0.615067 0.2285178
114 0.7851214 0.178012 0.1637388 0.1878946
115 1.098853 0.1992585 0.3825367 0.2436843
116 0.5568382 0.1848646 0.2310566 0.1989151
117 0.2413706 0.1969213 0.2049062 0.1830453
118 0.3900446 0.2031181 0.7804992 0.1971691
119 0.8431565 0.1986346 0.4292242 0.2019182
120 0.7234956 0.2143686 0.222003 0.2238205
121 0.573052 0.1967825 0.3119457 0.2287528
122 0.6160459 0.2051313 0.3090169 0.2073251
123 0.5669588 0.2320453 0.6957375 0.2172286
124 0.8475178 0.2235039 0.7184934 0.2005436
125 0.4203608 0.1959428 0.2750828 0.2071925
126 0.5046841 0.1788694 0.4884735 0.1861888
127 0.4624653 0.2051767 0.3477633 0.2097412
128 0.5533594 0.2086444 0.4230389 0.2164327
129 -0.02739525 0.2060115 0.5763936 0.2013819
130 0.3112653 0.1982896 0.2642176 0.1964922
131 0.1300674 0.212115 0.6416034 0.2199294
132 0.6113041 0.1863087 0.7749951 0.2034851
133 0.3444191 0.218774 0.177989 0.2014378
134 0.5929562 0.187955 0.40633 0.2066884
135 0.4035176 0.1976259 0.7888508 0.1866887
136 0.3212519 0.2274765 0.4824991 0.2172475
137 0.3774093 0.1877905 0.6854557 0.2325362
138 0.3547125 0.2049419 0.9211207 0.188703
139 0.625165 0.2100757 0.6306231 0.2007887
140 0.4006525 0.1775947 0.3402007 0.2108778
141 0.3679781 0.190846 0.3960488 0.2130019
142 0.3914883 0.2126874 0.200642 0.2087774
