1 0.3951993 0.2090572 0.567538 0.201914
2 0.8355284 0.2299057 0.4754354 0.1937453
3 1.044167 0.222726 0.442415 0.2030339
4 0.9910216 0.2109364 0.8295892 0.216216
5 0.2926688 0.2244556 0.5550202 0.2074342
6 0.9969167 0.2191523 0.3654414 0.1963864
7 0.7956246 0.1937936 0.2722477 0.1917025
8 1.193428 0.2062157 0.3390244 0.2289021
9 0.3783739 0.1925381 0.5694716 0.2353365
10 0.2892391 0.2072341 0.2974355 0.1751521
11 -0.1270548 0.225274 0.3339907 0.1914093
12 0.8771151 0.2167834 0.4930106 0.1972658
13 0.3463569 0.2127591 0.8108316 0.1973727
14 0.4261147 0.2134118 0.5388338 0.2031805
15 0.888494 0.2308795 0.5893623 0.2051856
16 0.4854935 0.201238 0.3134907 0.2086478
17 0.717355 0.1920905 0.4131358 0.2229827
18 0.1375717 0.2271023 0.1072879 0.1656654
19 -0.01119534 0.2140496 0.234453 0.1953554
20 0.4631021 0.2538519 0.5363737 0.1859546
21 0.5096072 0.1813528 0.2598991 0.2198074
22 1.297738 0.2493061 0.4437828 0.2021554
23 0.6473311 0.2137538 0.3114818 0.1892425
24 -0.009135132 0.1928245 0.7773501 0.2143784
25 0.6546134 0.232598 0.439483 0.165947
26 0.8963793 0.2038954 0.701557 0.198205
27 -0.06791654 0.2173893 0.2822056 0.2054228
28 0.4823872 0.2309755 0.5750102 0.2055669
29 0.1179664 0.2157877 0.2415684 0.1980813
30 0.4795757 0.1967162 0.4504149 0.2471207
31 -0.4231271 0.2583457 0.5995465 0.2214061
32 0.2234115 0.2235197 0.741348 0.1862963
33 0.9559244 0.1779266 0.9807635 0.2054202
34 0.7393643 0.1987205 0.4547084 0.2018151
35 0.5150464 0.195405 0.2542555 0.1957421
36 0.4927414 0.1737791 0.5168437 0.2030967
37 0.6853599 0.211463 0.2383561 0.2170738
38 0.6499785 0.1956047 0.7967532 0.2261589
39 1.189101 0.2282262 0.3678952 0.2233887
40 0.3513977 0.2047243 0.3702281 0.2426127
41 0.4867912 0.1906537 0.6135963 0.2050703
42 0.8560733 0.2328381 0.6351451 0.2061792
43 0.5280112 0.2170029 1.076222 0.2136101
44 0.697873 0.2013835 0.7356136 0.240742
45 0.8000841 0.221313 0.602147 0.2014884
46 0.6905522 0.2206801 0.4807363 0.1901049
47 0.7719029 0.2087962 0.491953 0.2049182
48 0.1700042 0.2030162 0.4680407 0.1850626
49 0.4392012 0.2159998 0.7406692 0.2168829
50 0.4515113 0.1971965 0.3566007 0.1967058
51 0.8907686 0.1793049 0.8375949 0.2130698
52 0.3658694 0.2069558 0.2180354 0.2148041
53 1.029303 0.1802669 0.6358374 0.2328174
54 0.6626146 0.1993923 0.7270112 0.2333232
55 0.5542712 0.2043155 0.8439159 0.1991699
56 0.7814029 0.2047487 0.5499401 0.1935004
57 0.9039959 0.2087404 0.54544 0.2177509
58 0.3474066 0.2146902 0.4533913 0.2003831
59 0.3113618 0.218942 0.7307521 0.1973006
60 1.034601 0.1946108 0.3937056 0.1969601
61 0.7389559 0.2544728 0.9192413 0.2053472
62 0.06346947 0.1991141 0.462997 0.2168443
63 0.5514026 0.1973638 0.6239583 0.2273317
64 0.8810925 0.1829455 0.5621642 0.2149962
65 0.02980109 0.2182528 0.5471546 0.2027194
66 0.3717953 0.224898 0.6853384 0.1863678
67 0.3303827 0.2163639 0.1748632 0.1996598
68 1.402081 0.2392476 0.6922463 0.1980356
69 0.3068822 0.2251923 0.7155913 0.1990354
70 0.6485892 0.207375 0.9238487 0.2058624
71 0.05840451 0.1850708 0.3880731 0.2345424
72 0.5651162 0.197163 0.2297923 0.1956222
73 0.8068744 0.2084976 0.4568502 0.2040152
74 -0.05701389 0.2177393 0.668534 0.2082578
75 -0.1536849 0.2068834 0.4929411 0.2308767
76 0.2832907 0.2078541 0.3599774 0.2009397
77 -0.05841875 0.2208367 0.3390246 0.2112481
78 0.3234724 0.201386 0.5027227 0.1865344
79 1.179922 0.2096329 0.6608503 0.2084441
80 0.3421082 0.2219112 0.232384 0.2111049
81 0.4991545 0.2262243 0.7762067 0.2103609
82 0.2923999 0.1895821 0.1381679 0.1804212
83 0.448798 0.2030809 0.1093157 0.2007131
84 0.5115259 0.2295066 0.6666044 0.2296083
85 0.9162085 0.2010529 0.8709554 0.2216802
86 0.111212 0.2092976 0.6622047 0.221877
87 0.2299288 0.1916164 0.556958 0.2207295
88 0.6578898 0.199877 0.323926 0.2145056
89 0.41445 0.1871608 0.3990296 0.2105591
90 0.7638277 0.1809393 0.570804 0.1996451
91 0.3303493 0.1993716 0.6055995 0.2052616
92 1.206333 0.2264683 0.3189548 0.1942925
93 0.7318523 0.216203 0.5721998 0.2296206
94 0.3266743 0.1993763 0.8083852 0.2146436
95 0.4687155 0.2258096 0.7719064 0.2032096
96 0.2506889 0.2012595 0.3212094 0.193068
97 0.2347614 0.2171128 0.6365471 0.2070206
98 0.6677482 0.185793 0.4701895 0.214473
99 0.7266871 0.2022522 0.4130193 0.2183979
100 0.6441348 0.221589 0.6737714 0.193447
101 -0.08116093 0.2088421 0.312726 0.2018335
102 0.1906667 0.2422589 0.5345868 0.2155349
103 0.7120094 0.2156272 0.6928634 0.1816321
104 0.399511 0.1867334 0.4875571 0.1827543
105 0.1214029 0.2187559 0.1747146 0.2254675
106 0.2244934 0.233116 0.04772942 0.2344315
107 0.1661481 0.1885747 0.5468884 0.1849954
108 0.444552 0.1712845 0.4805975 0.1888441
109 0.8110031 0.2262786 0.4423735 0.2044248
110 0.7515966 0.2104559 0.3883627 0.203737
111 0.1159097 0.2162384 0.4263988 0.208672
112 0.8423749 0.1999885 0.5795814 0.2281395
113 -0.05069591 0.2195338 0.3808518 0.1771836
114 0.635226 0.1985951 0.6163462 0.223283
115 0.5948971 0.2238325 0.6923813 0.1886011
116 0.9988939 0.2023595 0.4872679 0.2051351
117 0.913543 0.2007247 0.4679252 0.1953627
118 0.8373162 0.2053619 0.7184023 0.207644
119 1.108818 0.2048173 0.521858 0.2175578
120 0.9380074 0.2381247 0.9593939 0.2118471
121 0.4433165 0.2089901 -0.0738921 0.2046024
122 -0.04002602 0.2111396 0.6511731 0.2343865
